layer,source,target,weight
edu,edu:u16,edu:u51,1.0
edu,edu:u16,edu:u52,1.0
edu,edu:u16,edu:u53,1.0
edu,edu:u16,edu:u54,1.0
edu,edu:u16,edu:u57,1.0
edu,edu:u16,edu:u58,1.0
edu,edu:u16,edu:u59,1.0
edu,edu:u17,edu:u02,1.0
edu,edu:u17,edu:u03,1.0
edu,edu:u17,edu:u04,1.0
edu,edu:u17,edu:u05,1.0
edu,edu:u17,edu:u07,1.0
edu,edu:u17,edu:u08,2.0
edu,edu:u17,edu:u09,1.0
edu,edu:u17,edu:u10,1.0
edu,edu:u17,edu:u12,2.0
edu,edu:u17,edu:u13,1.0
edu,edu:u17,edu:u14,1.0
edu,edu:u17,edu:u15,1.0
edu,edu:u17,edu:u16,1.0
edu,edu:u17,edu:u18,2.0
edu,edu:u17,edu:u19,1.0
edu,edu:u17,edu:u20,1.0
edu,edu:u17,edu:u22,1.0
edu,edu:u17,edu:u23,1.0
edu,edu:u17,edu:u24,1.0
edu,edu:u17,edu:u25,1.0
edu,edu:u17,edu:u27,1.0
edu,edu:u17,edu:u30,1.0
edu,edu:u17,edu:u31,1.0
edu,edu:u17,edu:u32,1.0
edu,edu:u17,edu:u34,1.0
edu,edu:u17,edu:u35,1.0
edu,edu:u17,edu:u41,1.0
edu,edu:u17,edu:u42,1.0
edu,edu:u17,edu:u43,1.0
edu,edu:u17,edu:u44,1.0
edu,edu:u17,edu:u45,1.0
edu,edu:u17,edu:u46,1.0
edu,edu:u17,edu:u47,1.0
edu,edu:u17,edu:u49,1.0
edu,edu:u17,edu:u50,1.0
edu,edu:u17,edu:u51,1.0
edu,edu:u17,edu:u52,1.0
edu,edu:u17,edu:u53,2.0
edu,edu:u17,edu:u54,1.0
edu,edu:u17,edu:u57,1.0
edu,edu:u17,edu:u58,1.0
edu,edu:u17,edu:u59,1.0
edu,edu:u18,edu:u02,1.0
edu,edu:u18,edu:u03,1.0
edu,edu:u18,edu:u04,1.0
edu,edu:u18,edu:u05,1.0
edu,edu:u18,edu:u07,1.0
edu,edu:u18,edu:u08,2.0
edu,edu:u18,edu:u09,1.0
edu,edu:u18,edu:u10,1.0
edu,edu:u18,edu:u12,3.0
edu,edu:u18,edu:u13,1.0
edu,edu:u18,edu:u14,1.0
edu,edu:u18,edu:u15,1.0
edu,edu:u18,edu:u16,1.0
edu,edu:u18,edu:u17,2.0
edu,edu:u18,edu:u19,1.0
edu,edu:u18,edu:u20,1.0
edu,edu:u18,edu:u22,1.0
edu,edu:u18,edu:u23,1.0
edu,edu:u18,edu:u24,1.0
edu,edu:u18,edu:u25,1.0
edu,edu:u18,edu:u27,1.0
edu,edu:u18,edu:u30,1.0
edu,edu:u18,edu:u31,1.0
edu,edu:u18,edu:u32,1.0
edu,edu:u18,edu:u34,1.0
edu,edu:u18,edu:u35,1.0
edu,edu:u18,edu:u41,1.0
edu,edu:u18,edu:u42,1.0
edu,edu:u18,edu:u43,1.0
edu,edu:u18,edu:u44,1.0
edu,edu:u18,edu:u45,1.0
edu,edu:u18,edu:u46,1.0
edu,edu:u18,edu:u47,1.0
edu,edu:u18,edu:u49,1.0
edu,edu:u18,edu:u50,1.0
edu,edu:u18,edu:u51,1.0
edu,edu:u18,edu:u52,1.0
edu,edu:u18,edu:u53,2.0
edu,edu:u18,edu:u54,1.0
edu,edu:u18,edu:u57,1.0
edu,edu:u18,edu:u58,1.0
edu,edu:u18,edu:u59,1.0
edu,edu:u19,edu:u02,1.0
edu,edu:u19,edu:u03,1.0
edu,edu:u19,edu:u04,1.0
edu,edu:u19,edu:u05,2.0
edu,edu:u19,edu:u07,1.0
edu,edu:u19,edu:u08,1.0
edu,edu:u19,edu:u09,1.0
edu,edu:u19,edu:u10,2.0
edu,edu:u19,edu:u12,2.0
edu,edu:u19,edu:u13,1.0
edu,edu:u19,edu:u14,1.0
edu,edu:u19,edu:u15,1.0
edu,edu:u19,edu:u16,1.0
edu,edu:u19,edu:u17,1.0
edu,edu:u19,edu:u18,1.0
edu,edu:u19,edu:u20,1.0
edu,edu:u19,edu:u22,2.0
edu,edu:u19,edu:u23,1.0
edu,edu:u19,edu:u24,1.0
edu,edu:u19,edu:u25,1.0
edu,edu:u19,edu:u27,1.0
edu,edu:u19,edu:u30,2.0
edu,edu:u19,edu:u31,1.0
edu,edu:u19,edu:u32,1.0
edu,edu:u19,edu:u34,1.0
edu,edu:u19,edu:u35,1.0
edu,edu:u19,edu:u41,2.0
edu,edu:u19,edu:u42,1.0
edu,edu:u19,edu:u43,1.0
edu,edu:u19,edu:u44,1.0
edu,edu:u19,edu:u45,1.0
edu,edu:u19,edu:u46,2.0
edu,edu:u19,edu:u47,1.0
edu,edu:u19,edu:u49,1.0
edu,edu:u19,edu:u50,1.0
edu,edu:u19,edu:u51,1.0
edu,edu:u19,edu:u52,2.0
edu,edu:u19,edu:u53,1.0
edu,edu:u19,edu:u54,1.0
edu,edu:u19,edu:u57,1.0
edu,edu:u19,edu:u58,1.0
edu,edu:u19,edu:u59,1.0
edu,edu:u20,edu:u02,1.0
edu,edu:u20,edu:u03,1.0
edu,edu:u20,edu:u04,1.0
edu,edu:u20,edu:u05,1.0
edu,edu:u20,edu:u07,1.0
edu,edu:u20,edu:u08,1.0
edu,edu:u20,edu:u09,1.0
edu,edu:u20,edu:u10,1.0
edu,edu:u20,edu:u12,1.0
edu,edu:u20,edu:u13,2.0
edu,edu:u20,edu:u14,1.0
edu,edu:u20,edu:u15,1.0
edu,edu:u20,edu:u16,1.0
edu,edu:u20,edu:u17,1.0
edu,edu:u20,edu:u18,1.0
edu,edu:u20,edu:u19,1.0
edu,edu:u20,edu:u22,1.0
edu,edu:u20,edu:u23,2.0
edu,edu:u20,edu:u24,1.0
edu,edu:u20,edu:u25,1.0
edu,edu:u20,edu:u27,1.0
edu,edu:u20,edu:u30,1.0
edu,edu:u20,edu:u31,1.0
edu,edu:u20,edu:u32,1.0
edu,edu:u20,edu:u34,2.0
edu,edu:u20,edu:u35,2.0
edu,edu:u20,edu:u41,1.0
edu,edu:u20,edu:u42,2.0
edu,edu:u20,edu:u43,1.0
edu,edu:u20,edu:u44,1.0
edu,edu:u20,edu:u45,2.0
edu,edu:u20,edu:u46,1.0
edu,edu:u20,edu:u47,1.0
edu,edu:u20,edu:u49,1.0
edu,edu:u20,edu:u50,1.0
edu,edu:u20,edu:u51,2.0
edu,edu:u20,edu:u52,1.0
edu,edu:u20,edu:u53,1.0
edu,edu:u20,edu:u54,1.0
edu,edu:u20,edu:u57,1.0
edu,edu:u20,edu:u58,2.0
edu,edu:u20,edu:u59,1.0
edu,edu:u22,edu:u02,1.0
edu,edu:u22,edu:u03,1.0
edu,edu:u22,edu:u04,1.0
edu,edu:u22,edu:u05,2.0
edu,edu:u22,edu:u07,1.0
edu,edu:u22,edu:u08,1.0
edu,edu:u22,edu:u09,1.0
edu,edu:u22,edu:u10,2.0
edu,edu:u22,edu:u12,2.0
edu,edu:u22,edu:u13,1.0
edu,edu:u22,edu:u14,1.0
edu,edu:u22,edu:u15,1.0
edu,edu:u22,edu:u16,1.0
edu,edu:u22,edu:u17,1.0
edu,edu:u22,edu:u18,1.0
edu,edu:u22,edu:u19,2.0
edu,edu:u22,edu:u20,1.0
edu,edu:u22,edu:u23,1.0
edu,edu:u22,edu:u24,1.0
edu,edu:u22,edu:u25,1.0
edu,edu:u22,edu:u27,1.0
edu,edu:u22,edu:u30,2.0
edu,edu:u22,edu:u31,1.0
edu,edu:u22,edu:u32,1.0
edu,edu:u22,edu:u34,1.0
edu,edu:u22,edu:u35,1.0
edu,edu:u22,edu:u41,2.0
edu,edu:u22,edu:u42,1.0
edu,edu:u22,edu:u43,1.0
edu,edu:u22,edu:u44,1.0
edu,edu:u22,edu:u45,1.0
edu,edu:u22,edu:u46,2.0
edu,edu:u22,edu:u47,1.0
edu,edu:u22,edu:u49,1.0
edu,edu:u22,edu:u50,1.0
edu,edu:u22,edu:u51,1.0
edu,edu:u22,edu:u52,2.0
edu,edu:u22,edu:u53,1.0
edu,edu:u22,edu:u54,1.0
edu,edu:u22,edu:u57,1.0
edu,edu:u22,edu:u58,1.0
edu,edu:u22,edu:u59,1.0
edu,edu:u23,edu:u02,1.0
edu,edu:u23,edu:u03,1.0
edu,edu:u23,edu:u04,1.0
edu,edu:u23,edu:u05,1.0
edu,edu:u23,edu:u07,1.0
edu,edu:u23,edu:u08,1.0
edu,edu:u23,edu:u09,1.0
edu,edu:u23,edu:u10,1.0
edu,edu:u23,edu:u12,1.0
edu,edu:u23,edu:u13,2.0
edu,edu:u23,edu:u14,1.0
edu,edu:u23,edu:u15,1.0
edu,edu:u23,edu:u16,1.0
edu,edu:u23,edu:u17,1.0
edu,edu:u23,edu:u18,1.0
edu,edu:u23,edu:u19,1.0
edu,edu:u23,edu:u20,2.0
edu,edu:u23,edu:u22,1.0
edu,edu:u23,edu:u24,1.0
edu,edu:u23,edu:u25,1.0
edu,edu:u23,edu:u27,1.0
edu,edu:u23,edu:u30,1.0
edu,edu:u23,edu:u31,1.0
edu,edu:u23,edu:u32,1.0
edu,edu:u23,edu:u34,2.0
edu,edu:u23,edu:u35,2.0
edu,edu:u23,edu:u41,1.0
edu,edu:u23,edu:u42,2.0
edu,edu:u23,edu:u43,1.0
edu,edu:u23,edu:u44,1.0
edu,edu:u23,edu:u45,2.0
edu,edu:u23,edu:u46,1.0
edu,edu:u23,edu:u47,1.0
edu,edu:u23,edu:u49,1.0
edu,edu:u23,edu:u50,1.0
edu,edu:u23,edu:u51,2.0
edu,edu:u23,edu:u52,1.0
edu,edu:u23,edu:u53,1.0
edu,edu:u23,edu:u54,1.0
edu,edu:u23,edu:u57,1.0
edu,edu:u23,edu:u58,2.0
edu,edu:u23,edu:u59,1.0
edu,edu:u24,edu:u02,1.0
edu,edu:u24,edu:u03,1.0
edu,edu:u24,edu:u04,1.0
edu,edu:u24,edu:u05,1.0
edu,edu:u24,edu:u07,2.0
edu,edu:u24,edu:u08,1.0
edu,edu:u24,edu:u09,1.0
edu,edu:u24,edu:u10,1.0
edu,edu:u24,edu:u12,1.0
edu,edu:u24,edu:u13,1.0
edu,edu:u24,edu:u14,1.0
edu,edu:u24,edu:u15,1.0
edu,edu:u24,edu:u16,1.0
edu,edu:u24,edu:u17,1.0
edu,edu:u24,edu:u18,1.0
edu,edu:u24,edu:u19,1.0
edu,edu:u24,edu:u20,1.0
edu,edu:u24,edu:u22,1.0
edu,edu:u24,edu:u23,1.0
edu,edu:u24,edu:u25,1.0
edu,edu:u24,edu:u27,1.0
edu,edu:u24,edu:u30,1.0
edu,edu:u24,edu:u31,1.0
edu,edu:u24,edu:u32,1.0
edu,edu:u24,edu:u34,1.0
edu,edu:u24,edu:u35,1.0
edu,edu:u24,edu:u41,1.0
edu,edu:u24,edu:u42,1.0
edu,edu:u24,edu:u43,1.0
edu,edu:u24,edu:u44,2.0
edu,edu:u24,edu:u45,1.0
edu,edu:u24,edu:u46,1.0
edu,edu:u24,edu:u47,2.0
edu,edu:u24,edu:u49,1.0
edu,edu:u24,edu:u50,2.0
edu,edu:u24,edu:u51,1.0
edu,edu:u24,edu:u52,1.0
edu,edu:u24,edu:u53,1.0
edu,edu:u24,edu:u54,1.0
edu,edu:u24,edu:u57,2.0
edu,edu:u24,edu:u58,1.0
edu,edu:u24,edu:u59,1.0
edu,edu:u25,edu:u02,1.0
edu,edu:u25,edu:u03,1.0
edu,edu:u25,edu:u04,1.0
edu,edu:u25,edu:u05,1.0
edu,edu:u25,edu:u07,1.0
edu,edu:u25,edu:u08,1.0
edu,edu:u25,edu:u09,1.0
edu,edu:u25,edu:u10,1.0
edu,edu:u25,edu:u12,1.0
edu,edu:u25,edu:u13,1.0
edu,edu:u25,edu:u14,1.0
edu,edu:u25,edu:u15,1.0
edu,edu:u25,edu:u16,1.0
edu,edu:u25,edu:u17,1.0
edu,edu:u25,edu:u18,1.0
edu,edu:u25,edu:u19,1.0
edu,edu:u25,edu:u20,1.0
edu,edu:u25,edu:u22,1.0
edu,edu:u25,edu:u23,1.0
edu,edu:u25,edu:u24,1.0
edu,edu:u25,edu:u27,1.0
edu,edu:u25,edu:u30,1.0
edu,edu:u25,edu:u31,1.0
edu,edu:u25,edu:u32,1.0
edu,edu:u25,edu:u34,1.0
edu,edu:u25,edu:u35,1.0
edu,edu:u25,edu:u41,1.0
edu,edu:u25,edu:u42,1.0
edu,edu:u25,edu:u43,1.0
edu,edu:u25,edu:u44,1.0
edu,edu:u25,edu:u45,1.0
edu,edu:u25,edu:u46,1.0
edu,edu:u25,edu:u47,1.0
edu,edu:u25,edu:u49,1.0
edu,edu:u25,edu:u50,1.0
edu,edu:u25,edu:u51,1.0
edu,edu:u25,edu:u52,1.0
edu,edu:u25,edu:u53,1.0
edu,edu:u25,edu:u54,1.0
edu,edu:u25,edu:u57,1.0
edu,edu:u25,edu:u58,1.0
edu,edu:u25,edu:u59,1.0
edu,edu:u27,edu:u02,1.0
edu,edu:u27,edu:u03,1.0
edu,edu:u27,edu:u04,1.0
edu,edu:u27,edu:u05,1.0
edu,edu:u27,edu:u07,1.0
edu,edu:u27,edu:u08,1.0
edu,edu:u27,edu:u09,1.0
edu,edu:u27,edu:u10,1.0
edu,edu:u27,edu:u12,1.0
edu,edu:u27,edu:u13,1.0
edu,edu:u27,edu:u14,1.0
edu,edu:u27,edu:u15,1.0
edu,edu:u27,edu:u16,1.0
edu,edu:u27,edu:u17,1.0
edu,edu:u27,edu:u18,1.0
edu,edu:u27,edu:u19,1.0
edu,edu:u27,edu:u20,1.0
edu,edu:u27,edu:u22,1.0
edu,edu:u27,edu:u23,1.0
edu,edu:u27,edu:u24,1.0
edu,edu:u27,edu:u25,1.0
edu,edu:u27,edu:u30,1.0
edu,edu:u27,edu:u31,1.0
edu,edu:u27,edu:u32,1.0
edu,edu:u27,edu:u34,1.0
edu,edu:u27,edu:u35,1.0
edu,edu:u27,edu:u41,1.0
edu,edu:u27,edu:u42,1.0
edu,edu:u27,edu:u43,1.0
edu,edu:u27,edu:u44,1.0
edu,edu:u27,edu:u45,1.0
edu,edu:u27,edu:u46,1.0
edu,edu:u27,edu:u47,1.0
edu,edu:u27,edu:u49,1.0
edu,edu:u27,edu:u50,1.0
edu,edu:u27,edu:u51,1.0
edu,edu:u27,edu:u52,1.0
edu,edu:u27,edu:u53,1.0
edu,edu:u27,edu:u54,1.0
edu,edu:u27,edu:u57,1.0
edu,edu:u27,edu:u58,1.0
edu,edu:u27,edu:u59,1.0
edu,edu:u30,edu:u02,1.0
edu,edu:u30,edu:u03,1.0
edu,edu:u30,edu:u04,1.0
edu,edu:u30,edu:u05,2.0
edu,edu:u30,edu:u07,1.0
edu,edu:u30,edu:u08,1.0
edu,edu:u30,edu:u09,1.0
edu,edu:u30,edu:u10,2.0
edu,edu:u30,edu:u12,2.0
edu,edu:u30,edu:u13,1.0
edu,edu:u30,edu:u14,1.0
edu,edu:u30,edu:u15,1.0
edu,edu:u30,edu:u16,1.0
edu,edu:u30,edu:u17,1.0
edu,edu:u30,edu:u18,1.0
edu,edu:u30,edu:u19,2.0
edu,edu:u30,edu:u20,1.0
edu,edu:u30,edu:u22,2.0
edu,edu:u30,edu:u23,1.0
edu,edu:u30,edu:u24,1.0
edu,edu:u30,edu:u25,1.0
edu,edu:u30,edu:u27,1.0
edu,edu:u30,edu:u31,2.0
edu,edu:u30,edu:u32,1.0
edu,edu:u30,edu:u34,1.0
edu,edu:u30,edu:u35,1.0
edu,edu:u30,edu:u41,2.0
edu,edu:u30,edu:u42,1.0
edu,edu:u30,edu:u43,1.0
edu,edu:u30,edu:u44,1.0
edu,edu:u30,edu:u45,1.0
edu,edu:u30,edu:u46,2.0
edu,edu:u30,edu:u47,1.0
edu,edu:u30,edu:u49,1.0
edu,edu:u30,edu:u50,1.0
edu,edu:u30,edu:u51,1.0
edu,edu:u30,edu:u52,2.0
edu,edu:u30,edu:u53,1.0
edu,edu:u30,edu:u54,1.0
edu,edu:u30,edu:u57,1.0
edu,edu:u30,edu:u58,1.0
edu,edu:u30,edu:u59,1.0
edu,edu:u31,edu:u02,2.0
edu,edu:u31,edu:u03,1.0
edu,edu:u31,edu:u04,1.0
edu,edu:u31,edu:u05,1.0
edu,edu:u31,edu:u07,2.0
edu,edu:u31,edu:u08,1.0
edu,edu:u31,edu:u09,1.0
edu,edu:u31,edu:u10,1.0
edu,edu:u31,edu:u12,1.0
edu,edu:u31,edu:u13,1.0
edu,edu:u31,edu:u14,1.0
edu,edu:u31,edu:u15,1.0
edu,edu:u31,edu:u16,1.0
edu,edu:u31,edu:u17,1.0
edu,edu:u31,edu:u18,1.0
edu,edu:u31,edu:u19,1.0
edu,edu:u31,edu:u20,1.0
edu,edu:u31,edu:u22,1.0
edu,edu:u31,edu:u23,1.0
edu,edu:u31,edu:u24,1.0
edu,edu:u31,edu:u25,1.0
edu,edu:u31,edu:u27,1.0
edu,edu:u31,edu:u30,2.0
edu,edu:u31,edu:u32,1.0
edu,edu:u31,edu:u34,1.0
edu,edu:u31,edu:u35,1.0
edu,edu:u31,edu:u41,1.0
edu,edu:u31,edu:u42,1.0
edu,edu:u31,edu:u43,1.0
edu,edu:u31,edu:u44,1.0
edu,edu:u31,edu:u45,1.0
edu,edu:u31,edu:u46,1.0
edu,edu:u31,edu:u47,1.0
edu,edu:u31,edu:u49,1.0
edu,edu:u31,edu:u50,1.0
edu,edu:u31,edu:u51,1.0
edu,edu:u31,edu:u52,1.0
edu,edu:u31,edu:u53,1.0
edu,edu:u31,edu:u54,1.0
edu,edu:u31,edu:u57,1.0
edu,edu:u31,edu:u58,1.0
edu,edu:u31,edu:u59,1.0
edu,edu:u32,edu:u02,1.0
edu,edu:u32,edu:u03,1.0
edu,edu:u32,edu:u04,1.0
edu,edu:u32,edu:u05,1.0
edu,edu:u32,edu:u07,1.0
edu,edu:u32,edu:u08,1.0
edu,edu:u32,edu:u09,1.0
edu,edu:u32,edu:u10,1.0
edu,edu:u32,edu:u12,1.0
edu,edu:u32,edu:u13,1.0
edu,edu:u32,edu:u14,1.0
edu,edu:u32,edu:u15,1.0
edu,edu:u32,edu:u16,1.0
edu,edu:u32,edu:u17,1.0
edu,edu:u32,edu:u18,1.0
edu,edu:u32,edu:u19,1.0
edu,edu:u32,edu:u20,1.0
edu,edu:u32,edu:u22,1.0
edu,edu:u32,edu:u23,1.0
edu,edu:u32,edu:u24,1.0
edu,edu:u32,edu:u25,1.0
edu,edu:u32,edu:u27,1.0
edu,edu:u32,edu:u30,1.0
edu,edu:u32,edu:u31,1.0
edu,edu:u32,edu:u34,1.0
edu,edu:u32,edu:u35,1.0
edu,edu:u32,edu:u41,1.0
edu,edu:u32,edu:u42,1.0
edu,edu:u32,edu:u43,1.0
edu,edu:u32,edu:u44,1.0
edu,edu:u32,edu:u45,1.0
edu,edu:u32,edu:u46,1.0
edu,edu:u32,edu:u47,1.0
edu,edu:u32,edu:u49,1.0
edu,edu:u32,edu:u50,1.0
edu,edu:u32,edu:u51,1.0
edu,edu:u32,edu:u52,1.0
edu,edu:u32,edu:u53,1.0
edu,edu:u32,edu:u54,2.0
edu,edu:u32,edu:u57,1.0
edu,edu:u32,edu:u58,1.0
edu,edu:u32,edu:u59,1.0
edu,edu:u33,edu:u01,1.0
edu,edu:u33,edu:u54,1.0
edu,edu:u34,edu:u02,1.0
edu,edu:u34,edu:u03,1.0
edu,edu:u34,edu:u04,1.0
edu,edu:u34,edu:u05,1.0
edu,edu:u34,edu:u07,1.0
edu,edu:u34,edu:u08,1.0
edu,edu:u34,edu:u09,1.0
edu,edu:u34,edu:u10,1.0
edu,edu:u34,edu:u12,1.0
edu,edu:u34,edu:u13,2.0
edu,edu:u34,edu:u14,1.0
edu,edu:u34,edu:u15,1.0
edu,edu:u34,edu:u16,1.0
edu,edu:u34,edu:u17,1.0
edu,edu:u34,edu:u18,1.0
edu,edu:u34,edu:u19,1.0
edu,edu:u34,edu:u20,2.0
edu,edu:u34,edu:u22,1.0
edu,edu:u34,edu:u23,2.0
edu,edu:u34,edu:u24,1.0
edu,edu:u34,edu:u25,1.0
edu,edu:u34,edu:u27,1.0
edu,edu:u34,edu:u30,1.0
edu,edu:u34,edu:u31,1.0
edu,edu:u34,edu:u32,1.0
edu,edu:u34,edu:u35,2.0
edu,edu:u34,edu:u41,1.0
edu,edu:u34,edu:u42,2.0
edu,edu:u34,edu:u43,1.0
edu,edu:u34,edu:u44,1.0
edu,edu:u34,edu:u45,2.0
edu,edu:u34,edu:u46,1.0
edu,edu:u34,edu:u47,1.0
edu,edu:u34,edu:u49,1.0
edu,edu:u34,edu:u50,1.0
edu,edu:u34,edu:u51,2.0
edu,edu:u34,edu:u52,1.0
edu,edu:u34,edu:u53,1.0
edu,edu:u34,edu:u54,1.0
edu,edu:u34,edu:u57,1.0
edu,edu:u34,edu:u58,2.0
edu,edu:u34,edu:u59,1.0
edu,edu:u35,edu:u02,1.0
edu,edu:u35,edu:u03,1.0
edu,edu:u35,edu:u04,1.0
edu,edu:u35,edu:u05,1.0
edu,edu:u35,edu:u07,1.0
edu,edu:u35,edu:u08,1.0
edu,edu:u35,edu:u09,1.0
edu,edu:u35,edu:u10,1.0
edu,edu:u35,edu:u12,1.0
edu,edu:u35,edu:u13,2.0
edu,edu:u35,edu:u14,1.0
edu,edu:u35,edu:u15,1.0
edu,edu:u35,edu:u16,1.0
edu,edu:u35,edu:u17,1.0
edu,edu:u35,edu:u18,1.0
edu,edu:u35,edu:u19,1.0
edu,edu:u35,edu:u20,2.0
edu,edu:u35,edu:u22,1.0
edu,edu:u35,edu:u23,2.0
edu,edu:u35,edu:u24,1.0
edu,edu:u35,edu:u25,1.0
edu,edu:u35,edu:u27,1.0
edu,edu:u35,edu:u30,1.0
edu,edu:u35,edu:u31,1.0
edu,edu:u35,edu:u32,1.0
edu,edu:u35,edu:u34,2.0
edu,edu:u35,edu:u41,1.0
edu,edu:u35,edu:u42,2.0
edu,edu:u35,edu:u43,1.0
edu,edu:u35,edu:u44,1.0
edu,edu:u35,edu:u45,2.0
edu,edu:u35,edu:u46,1.0
edu,edu:u35,edu:u47,1.0
edu,edu:u35,edu:u49,1.0
edu,edu:u35,edu:u50,1.0
edu,edu:u35,edu:u51,2.0
edu,edu:u35,edu:u52,1.0
edu,edu:u35,edu:u53,1.0
edu,edu:u35,edu:u54,1.0
edu,edu:u35,edu:u57,1.0
edu,edu:u35,edu:u58,2.0
edu,edu:u35,edu:u59,1.0
edu,edu:u41,edu:u02,1.0
edu,edu:u41,edu:u03,1.0
edu,edu:u41,edu:u04,1.0
edu,edu:u41,edu:u05,2.0
edu,edu:u41,edu:u07,1.0
edu,edu:u41,edu:u08,1.0
edu,edu:u41,edu:u09,1.0
edu,edu:u41,edu:u10,2.0
edu,edu:u41,edu:u12,2.0
edu,edu:u41,edu:u13,1.0
edu,edu:u41,edu:u14,1.0
edu,edu:u41,edu:u15,1.0
edu,edu:u41,edu:u16,1.0
edu,edu:u41,edu:u17,1.0
edu,edu:u41,edu:u18,1.0
edu,edu:u41,edu:u19,2.0
edu,edu:u41,edu:u20,1.0
edu,edu:u41,edu:u22,2.0
edu,edu:u41,edu:u23,1.0
edu,edu:u41,edu:u24,1.0
edu,edu:u41,edu:u25,1.0
edu,edu:u41,edu:u27,1.0
edu,edu:u41,edu:u30,2.0
edu,edu:u41,edu:u31,1.0
edu,edu:u41,edu:u32,1.0
edu,edu:u41,edu:u34,1.0
edu,edu:u41,edu:u35,1.0
edu,edu:u41,edu:u42,1.0
edu,edu:u41,edu:u43,1.0
edu,edu:u41,edu:u44,1.0
edu,edu:u41,edu:u45,1.0
edu,edu:u41,edu:u46,2.0
edu,edu:u41,edu:u47,1.0
edu,edu:u41,edu:u49,1.0
edu,edu:u41,edu:u50,1.0
edu,edu:u41,edu:u51,1.0
edu,edu:u41,edu:u52,2.0
edu,edu:u41,edu:u53,1.0
edu,edu:u41,edu:u54,1.0
edu,edu:u41,edu:u57,1.0
edu,edu:u41,edu:u58,1.0
edu,edu:u41,edu:u59,1.0
edu,edu:u42,edu:u02,1.0
edu,edu:u42,edu:u03,1.0
edu,edu:u42,edu:u04,1.0
edu,edu:u42,edu:u05,1.0
edu,edu:u42,edu:u07,1.0
edu,edu:u42,edu:u08,1.0
edu,edu:u42,edu:u09,1.0
edu,edu:u42,edu:u10,1.0
edu,edu:u42,edu:u12,1.0
edu,edu:u42,edu:u13,2.0
edu,edu:u42,edu:u14,1.0
edu,edu:u42,edu:u15,1.0
edu,edu:u42,edu:u16,1.0
edu,edu:u42,edu:u17,1.0
edu,edu:u42,edu:u18,1.0
edu,edu:u42,edu:u19,1.0
edu,edu:u42,edu:u20,2.0
edu,edu:u42,edu:u22,1.0
edu,edu:u42,edu:u23,2.0
edu,edu:u42,edu:u24,1.0
edu,edu:u42,edu:u25,1.0
edu,edu:u42,edu:u27,1.0
edu,edu:u42,edu:u30,1.0
edu,edu:u42,edu:u31,1.0
edu,edu:u42,edu:u32,1.0
edu,edu:u42,edu:u34,2.0
edu,edu:u42,edu:u35,2.0
edu,edu:u42,edu:u41,1.0
edu,edu:u42,edu:u43,1.0
edu,edu:u42,edu:u44,1.0
edu,edu:u42,edu:u45,2.0
edu,edu:u42,edu:u46,1.0
edu,edu:u42,edu:u47,1.0
edu,edu:u42,edu:u49,1.0
edu,edu:u42,edu:u50,1.0
edu,edu:u42,edu:u51,2.0
edu,edu:u42,edu:u52,1.0
edu,edu:u42,edu:u53,1.0
edu,edu:u42,edu:u54,1.0
edu,edu:u42,edu:u57,1.0
edu,edu:u42,edu:u58,2.0
edu,edu:u42,edu:u59,1.0
edu,edu:u43,edu:u02,1.0
edu,edu:u43,edu:u03,1.0
edu,edu:u43,edu:u04,1.0
edu,edu:u43,edu:u05,1.0
edu,edu:u43,edu:u07,1.0
edu,edu:u43,edu:u08,1.0
edu,edu:u43,edu:u09,1.0
edu,edu:u43,edu:u10,1.0
edu,edu:u43,edu:u12,1.0
edu,edu:u43,edu:u13,1.0
edu,edu:u43,edu:u14,1.0
edu,edu:u43,edu:u15,1.0
edu,edu:u43,edu:u16,1.0
edu,edu:u43,edu:u17,1.0
edu,edu:u43,edu:u18,1.0
edu,edu:u43,edu:u19,1.0
edu,edu:u43,edu:u20,1.0
edu,edu:u43,edu:u22,1.0
edu,edu:u43,edu:u23,1.0
edu,edu:u43,edu:u24,1.0
edu,edu:u43,edu:u25,1.0
edu,edu:u43,edu:u27,1.0
edu,edu:u43,edu:u30,1.0
edu,edu:u43,edu:u31,1.0
edu,edu:u43,edu:u32,1.0
edu,edu:u43,edu:u34,1.0
edu,edu:u43,edu:u35,1.0
edu,edu:u43,edu:u41,1.0
edu,edu:u43,edu:u42,1.0
edu,edu:u43,edu:u44,1.0
edu,edu:u43,edu:u45,1.0
edu,edu:u43,edu:u46,1.0
edu,edu:u43,edu:u47,1.0
edu,edu:u43,edu:u49,1.0
edu,edu:u43,edu:u50,1.0
edu,edu:u43,edu:u51,1.0
edu,edu:u43,edu:u52,1.0
edu,edu:u43,edu:u53,1.0
edu,edu:u43,edu:u54,1.0
edu,edu:u43,edu:u57,1.0
edu,edu:u43,edu:u58,1.0
edu,edu:u43,edu:u59,1.0
edu,edu:u44,edu:u02,1.0
edu,edu:u44,edu:u03,1.0
edu,edu:u44,edu:u04,1.0
edu,edu:u44,edu:u05,1.0
edu,edu:u44,edu:u07,2.0
edu,edu:u44,edu:u08,1.0
edu,edu:u44,edu:u09,1.0
edu,edu:u44,edu:u10,1.0
edu,edu:u44,edu:u12,1.0
edu,edu:u44,edu:u13,1.0
edu,edu:u44,edu:u14,1.0
edu,edu:u44,edu:u15,1.0
edu,edu:u44,edu:u16,1.0
